Podxl2	0.00125314922224	N
Plxdc1	0.00642536364609	N
Cd207	0.0115681609609	N
Oser1	7.01417255965e-05	N
Pla2g3	0.000497266400003	N
Fndc10	0.00823757542225	N
Pcdha5	0.0133147783068	N
Pcdhga10	0.0452979321933	Y
Gm11837	0.000316432819075	N
Pcdhac1	0.00180864693131	N
Sptlc2	0.000404907967561	N
Pcdhac2	0.00156503889259	N
Aptx	7.46702835202e-05	N
Fam170a	0.00025703616707	N
Ehd1	0.000147958539976	N
Sft2d1	0.000140997815349	N
Reg4	0.0011741185503	N
Ablim3	0.015813878572	N
Eif5b	9.46353632182e-05	N
Gorab	9.13285797999e-05	N
Zc3h12b	0.000551348493579	N
Cables2	0.0105647281296	N
Abca12	0.00041312172828	N
Batf3	0.0137755683654	N
Ccdc171	0.000271741856043	N
Prss53	4.17477686166e-05	N
Iqub	0.000977558931134	N
Hbb-bh1	0.000183822635129	N
Mlh3	8.95637733721e-05	N
Tmem198	0.000728589736078	N
Sik2	0.00015619749099	N
Plcb1	0.00125270186011	N
Pds5a	0.000128822973618	N
Slc35d1	0.000164336941784	N
Rhobtb2	0.000358511785253	N
Rabgap1	0.000139787435141	N
Maml3	0.00642474577885	N
Hist1h2bm	0.000307167311461	N
Adgrl3	0.00158468108797	N
Acox3	0.000456150146113	N
Cabin1	0.000221162791496	N
Aldh18a1	0.000128146236124	N
Itgbl1	0.000576414242753	N
Decr1	9.30598230695e-05	N
CALM1	0.000112071451529	N
Ndst3	0.000586375482461	N
Snap29	9.55937226178e-05	N
Vamp3	0.000101897365016	N
Tceal1	0.000821002633609	N
Ube4a	0.000162122845841	N
Slit2	0.000822856893635	N
Txnl1	0.000106649529125	N
Chd1	9.22603417394e-05	N
Sfswap	0.00017624568892	N
Slc43a1	0.0037406454338	N
Pkp4	0.000265846792273	N
Ppfibp1	0.00066030001688	N
Slc4a7	0.000123005574376	N
Trappc4	5.06771314398e-05	N
Rgs5	0.000398372021607	N
Map4k3	0.000148116821167	N
Ttc36	9.23586940795e-05	N
Pkd1l3	0.00070911532039	N
Arhgef5	7.01728872881e-05	N
Nsmce1	0.000169868336678	N
Rars	0.000209930498063	N
Ring1	0.020223914901	N
Reg1	0.000321753966686	N
Rpa3	0.000263933526704	N
Ryk	0.000158925585262	N
Emd	6.65481237771e-05	N
Epb42	0.00241506138812	N
Eng	0.000308938404602	N
Epor	0.000346890281765	N
Ephx1	0.000212813418498	N
Ercc3	9.78281995923e-05	N
Uroc1	0.00129146344069	N
PRR20A	2.32562171086e-05	N
Rcc1	0.000111350186935	N
Slc17a5	9.97603319068e-05	N
Dab2ip	0.0302209656316	Y
Gpr174	0.000314569095384	N
Kazn	0.0398657327294	Y
F2rl2	0.000157725391156	N
St6gal2	0.00153416577565	N
Ntng2	0.233639229427	Y
Nxpe4	0.000361643947885	N
Afap1l2	0.0199587228806	N
Slitrk2	0.0139029564281	N
Best3	0.000433694765191	N
Fam168a	0.000182230481082	N
Spin4	0.000103887680797	N
Tmem229b	0.0091190666704	N
Vstm4	0.00233466693161	N
Iffo1	7.50542888458e-05	N
Tmem72	0.00100460226051	N
Dusp19	0.000709974828064	N
Nudt7	0.000172377824011	N
Derl3	0.000415136626902	N
Tmem243	0.000525647084522	N
Dhrs11	9.67376502221e-05	N
Adgrg5	0.00396945908541	N
Creg2	0.00846549040716	N
Adgrf3	0.000399140706556	N
Gpr161	0.00113040153354	N
Snx14	0.000142699951342	N
Phf13	8.47311655193e-05	N
Cacul1	0.000291650470501	N
Cfl1	5.42861684478e-05	N
E2f2	0.000348130114031	N
Trappc9	0.000604437894692	N
Mtmr7	0.00245945599984	N
Oprd1	0.0236195133991	N
Oprk1	0.00292993390123	N
Hfm1	0.00106230083132	N
Maob	0.00904340752808	N
Pde4c	0.0178567386592	N
Oxtr	0.0049943736959	N
Ttc37	9.24757463515e-05	N
Krt13	0.00253554335528	N
Plcxd2	0.000432102979076	N
Ubxn4	9.23302830679e-05	N
Ifnar2	0.000200777928042	N
Znrd1	3.97001750687e-05	N
Marcksl1	0.000177467339417	N
Msl3	0.00218851220671	N
Aqp8	0.000291135744272	N
Ipo13	0.000103103167965	N
Tti1	0.000124830829242	N
Abcg4	0.00831849777656	N
Hnrnpl	7.62867962073e-05	N
Fkbp14	5.52197862523e-05	N
Casp1	8.16723860789e-05	N
Hif1a	0.00020352953893	N
Hgfac	0.000688628596717	N
SPDYE2	2.39010093647e-07	N
Dennd4c	0.000122427173449	N
Mcub	0.00029893895266	N
9930104L06Rik	6.91475904152e-05	N
Slc41a3	0.000322003164334	N
Adpgk	0.000111403218774	N
Tmtc3	9.1848934939e-05	N
Ankrd13d	8.97353495205e-05	N
Ccdc27	0.00872055657969	N
B3galnt2	0.000121131067104	N
Hhla1	0.00182491880081	N
Grik3	0.229912370763	Y
TCP10	0.000230478201079	N
Ube2u	0.000458749506671	N
Syndig1	0.0174964733327	N
Recql5	0.000118897539039	N
Trpa1	0.000619361217025	N
Stk17b	0.000196466209929	N
Ascl1	0.213093700286	Y
Atf6b	0.000193868114972	N
Dusp8	0.0100802934239	N
Agrp	0.000604242132061	N
Clic3	0.00123166743204	N
Psen1	0.000159333202117	N
Grin1	0.159151877613	Y
Ak2	0.000154736846721	N
Insc	0.0052286227007	N
Celf5	0.0645750544173	Y
Thada	0.000261533836049	N
Ahsg	0.00228477001513	N
Map3k6	0.00066009137744	N
Il23a	3.51239182877e-05	N
Slc2a12	0.000800957357707	N
Dio1	0.000194671988499	N
Macrod1	0.0615403557959	Y
Adcyap1r1	0.0359458629356	Y
Faim	0.000144696171175	N
Dmtf1	7.96603512463e-05	N
Folr2	0.000478394934575	N
Cdh20	0.00179453823932	N
Bace1	0.000653690571725	N
Aloxe3	0.0290859242947	N
Tmem14c	7.79570573174e-05	N
Tmprss11e	0.000309007217824	N
Ogn	8.75728188613e-05	N
Odf1	0.000328252831974	N
Scarf1	0.000214163486732	N
Nxph2	0.00775906260918	N
Oaz1	7.83396928073e-05	N
Ntsr2	0.0111931907428	N
Add2	0.052092599847	Y
Nrtn	0.00138928673321	N
Ppp2r2a	0.000148887304701	N
Fxyd5	0.00258316206805	N
Olfr15	0.000748503910701	N
Cdc42bpg	0.000285999248858	N
OR2T2	2.2690239424e-07	N
Fer1l5	0.000495614528156	N
Rgs20	0.171235551832	Y
Rbm20	0.0423780853452	Y
Tnfsf11	0.00488533791885	N
Gsk3b	0.000152689419499	N
Sdr42e1	0.00106741814758	N
Dusp6	0.00064698280139	N
Drp2	0.00495346148232	N
Ankrd42	0.000203660349063	N
Ndufv2	8.21381200919e-05	N
Ndufv3	6.16897889659e-05	N
Smim24	0.00209821262644	N
Tpcn2	0.000202596353721	N
Baiap2l1	0.000643958223852	N
Art4	0.000248622395956	N
Slc6a19	0.0441434044059	Y
Pacsin1	0.00441708383915	N
Slc7a7	0.000580812928416	N
Tenm2	0.0116597875642	N
Srpx	0.0151673161693	N
Fermt3	8.71651090856e-05	N
Wdr36	0.000102099876375	N
Kansl1l	0.000210832083721	N
Adat3	4.13030217733e-05	N
Hormad1	0.000200700559276	N
Tubb6	0.000548859714028	N
Eif3k	7.49525433767e-05	N
Hnrnpab	0.00015331081332	N
Cln5	0.000679849994609	N
Ccdc170	0.00142274805147	N
Calca	0.0027426614284	N
Ccdc149	0.000768225304985	N
Faap100	0.000358652531052	N
Clvs1	0.00244155874145	N
Krt78	0.00773912019736	N
3425401B19Rik	0.0146922912152	N
Fam124b	0.000346852473873	N
Stk11	9.03789242692e-05	N
Sod1	7.45057904002e-05	N
Slc10a2	0.000240307989761	N
Tek	0.000488917221272	N
Hnf1b	0.174925304456	Y
Hnf4a	0.0131213186143	N
Suox	8.58359020905e-05	N
Nin	0.00295154108276	N
Thpo	0.00257603416522	N
Smarca2	0.000798411937927	N
Mansc4	0.000110208924978	N
Pdpn	0.00700876188806	N
Taf6l	5.79536725241e-05	N
Eml6	0.00955474925225	N
Slit3	0.0564248124435	Y
Slit1	0.153288782513	Y
Slpi	0.0171038196907	N
Leng8	7.95144971581e-05	N
Polr3f	7.89558412175e-05	N
Ttc23	0.000257329608099	N
Mdp1	3.10630700702e-05	N
Nsa2	6.40515239701e-05	N
Cxxc1	0.000222758555787	N
Mib2	0.0002221048042	N
Nox4	0.000466662378021	N
Rgs18	0.000129403276814	N
Ireb2	0.000146576369091	N
Izumo1r	0.000419833826402	N
2210016L21Rik	9.82844355283e-05	N
Bcl11a	0.0896008543915	Y
Casd1	0.000101585902626	N
Cox15	8.83853231643e-05	N
Lingo2	0.00408583011291	N
Ak8	0.0567778139487	Y
Syne3	0.00150501321925	N
Dnah12	0.00360258576711	N
Exd1	0.00124891715521	N
Cryzl1	0.00011573176188	N
Xylb	0.000211703098122	N
Rbm8a	4.46039201556e-05	N
Exog	9.18251542082e-05	N
Fez2	0.000136550183144	N
Akap12	0.00223008160809	N
Timm17b	0.000228479677957	N
Zer1	9.63321811237e-05	N
Mcrs1	8.00397528165e-05	N
Mad2l2	0.00604504414927	N
Mertk	0.0037459877638	N
Slc30a9	0.000104202816629	N
Pibf1	0.000149673427414	N
Plekha2	0.00144000776258	N
Sh3bgrl3	3.8556072062e-05	N
Sf3b5	0.00010897651461	N
Glt8d2	0.00132590470975	N
Morn1	0.0085150384114	N
Nup85	8.33457147607e-05	N
Dimt1	6.00614250114e-05	N
Dennd3	0.00135232037887	N
Ggnbp2	9.61979008316e-05	N
Rbm28	0.000331827790352	N
Agmat	0.000186296578785	N
Pyroxd1	0.00034578561023	N
Adad2	0.000424300544089	N
Alkbh3	0.00442091807602	N
Mcidas	0.23121876576	Y
Otos	0.00209993644912	N
Ankdd1b	0.000713960338173	N
Angptl1	8.065732274e-05	N
Clk3	0.000714211704131	N
Slc39a12	0.000453389103567	N
Sema3f	0.00190358816794	N
Slc7a4	0.00160751522749	N
Slc1a3	0.00127764422956	N
Zfp189	0.000112242878795	N
Cxcr4	0.0207101113313	N
Stk24	0.000157194517027	N
Gm17359	0.000938223603063	N
Syt7	0.155182687492	Y
Chrna6	0.000410792653212	N
Igsf8	0.000137020791385	N
Slc35f1	0.00963547817152	N
Itgb4	0.00325804772354	N
Pdx1	0.48688951509	Y
Ins2	0.00715878205595	N
Il2rg	0.00104754624653	N
Cfi	0.00105829473687	N
Idua	0.0478281210984	Y
Prickle2	0.000980044964019	N
Olfr728	0.000135370493782	N
Scgb3a1	0.014801917678	N
Clpb	0.000233115748436	N
Pigp	0.000120130767147	N
Mal2	0.00182353338608	N
Ccdc89	9.48453390008e-05	N
Casp14	0.0134908542835	N
Sema4d	0.000743680481971	N
Crtap	0.00013100930743	N
Adrm1	5.85500501198e-05	N
Wfdc6a	0.0138202269367	N
Pdlim5	0.00030809992871	N
Cyb561d1	4.77552227334e-05	N
Utp14a	0.000506385599512	N
Hsd17b3	0.00605942518115	N
Hsd11b2	0.00239269646426	N
Cdc42se2	0.000134441680854	N
Cfh	0.00021222015558	N
Psmg2	0.000156016917969	N
Gnat1	0.00138529144378	N
Glra1	0.0205188043852	N
Poglut1	8.80339538389e-05	N
Gipr	0.011511996727	N
Ccdc47	7.03368202342e-05	N
Ccdc93	0.00078532992144	N
Cchcr1	8.98247300844e-05	N
Robo4	0.00427342164406	N
Ndufb11	0.00124436624662	N
Sfxn5	0.00306254586768	N
Shoc2	8.90699946888e-05	N
Angel2	0.000103373335594	N
Il23r	0.000986213135328	N
Spice1	0.00446146457445	N
Numa1	0.000140912915975	N
Nono	0.000154293533558	N
Tmed3	0.00853776986861	N
Padi2	0.00685776835744	N
Kif22	7.09307474606e-05	N
Raly	0.000129767961929	N
Rasa3	0.000656183940581	N
Tmem178	0.0107546672665	N
Rnf146	0.000103998332161	N
Apopt1	6.61213498483e-05	N
Ddx59	8.25967056342e-05	N
Ap1g1	9.68968685705e-05	N
Stmnd1	0.00175650160441	N
Chid1	0.000178365968177	N
Bet1	0.000326668184688	N
Actr5	0.0367170712711	Y
Col6a5	0.00165083968536	N
Atf6	0.000144884429157	N
Eps8l3	0.00110918583192	N
Miip	7.12306869994e-05	N
Bco1	0.00107284464369	N
Setd4	0.000145288534162	N
Stard4	5.36607797669e-05	N
Asic5	0.000266230059937	N
Hemk1	0.000644787102873	N
Dlat	8.36466992291e-05	N
Chrac1	4.76993097569e-05	N
Trmt6	5.57504892267e-05	N
Carmil1	0.000476546534945	N
Med18	6.76521533978e-05	N
Gdf6	0.315506432859	Y
Kctd9	7.46192230152e-05	N
Plvap	0.00105348759797	N
Cdkn2aip	4.08643275401e-05	N
Rnase4	0.000178671487564	N
Gpx7	0.000534854685346	N
Igdcc4	0.0213085083881	N
Ascl3	0.000194999310335	N
Barhl2	0.502700227452	Y
Itga2b	0.00975923216149	N
Lama2	0.00132851690997	N
Zfp469	0.0114540434358	N
Tbc1d30	0.0151332508381	N
Tomm40l	7.15068725474e-05	N
Pkdcc	0.00538887183715	N
Cerkl	0.0148420722661	N
Arhgap20	0.00790190267516	N
Prune2	0.0206402522567	N
Stat1	0.000187083058232	N
Tatdn2	0.000108258204506	N
Ist1	9.37250897291e-05	N
Tulp4	0.000555178776686	N
Dlgap5	0.000145236570749	N
Mtss1	0.00669639376138	N
Spcs2	7.89675595702e-05	N
Sertad2	0.000150785406846	N
Ckap5	0.000131387251461	N
Maml1	9.97097511432e-05	N
Snx19	0.000291391773833	N
Phyhip	0.00154363848304	N
4931406C07Rik	7.13678632993e-05	N
Zkscan7	0.0177554440086	N
Col10a1	3.9828049854e-05	N
Alpk1	0.00315472943413	N
Krt5	0.0054411939269	N
Ccdc92	0.00497995612647	N
Zfp593	0.00117184502407	N
Stard7	8.0986164073e-05	N
Nlrp9b	0.000755239704229	N
Erich4	0.000971002797018	N
Ndufaf3	4.82502552478e-05	N
Ccdc153	0.00015362222566	N
Trim69	0.000338326894413	N
Noct	8.79643015545e-05	N
Ccne2	0.000158821390924	N
Cd2ap	0.00015051324891	N
Celsr1	0.0261219405365	N
Ift81	0.000255806719498	N
Cish	0.000444803261176	N
Cideb	7.67564438091e-05	N
Chd9	0.000200973351335	N
Polk	0.000111665041571	N
Kctd2	0.0001890627127	N
Ifne	9.21829978581e-05	N
Wdr19	0.00019865204323	N
Nt5c3b	0.000185406679221	N
Mad2l1	5.22597426249e-05	N
Rc3h1	7.16497608795e-05	N
Zfp846	8.28620893498e-05	N
Txndc17	6.69940313408e-05	N
Sh2d1a	0.000238048492814	N
Tacstd2	0.00811302406022	N
Ppm1h	0.00385291828766	N
Urm1	0.000146179896183	N
Mxd1	8.59135038786e-05	N
Epcam	0.000507381700257	N
Uros	9.76471973317e-05	N
Gm5901	5.2864382649e-05	N
Krt36	0.00104032420902	N
Sh2d3c	0.00704996829117	N
Ttpa	0.000724846527848	N
Srd5a2	0.00301063922327	N
Mtmr11	0.000139753838341	N
Cdh26	0.000471890299116	N
Kitl	0.000474281347085	N
Gars	9.24062338708e-05	N
Gap43	0.0100884194752	N
Gab1	0.000649072341284	N
Gabpa	8.09356064855e-05	N
Nqo1	7.79215658921e-05	N
Rasef	0.0026454228134	N
Ube2o	0.000143019471623	N
Npr3	0.00756085773871	N
Plekhm2	0.00011360201637	N
Gas1	0.00122054797383	N
Gata1	0.0052639038659	N
Adamdec1	0.000251476653481	N
Plppr3	0.000729126701224	N
Zfp330	0.000115400826246	N
Golim4	0.000273389492853	N
P2ry10	0.000542206262927	N
Flywch1	0.000447985115893	N
Adgrg4	0.00713855416578	N
Mmp28	0.0179670511365	N
Dtwd2	0.000165089273387	N
Dpy19l2	0.00021671184107	N
Iba57	0.000229574273035	N
Cryz	9.3105508308e-05	N
Ubash3a	0.0204195691472	N
Xpa	0.000511937858046	N
Map6d1	0.000177137346237	N
Ptar1	9.55792841306e-05	N
Bpifb4	0.00399943788536	N
Thegl	0.00908449914408	N
Csmd3	0.0155654218067	N
Cnot3	8.37436831216e-05	N
Snx32	0.000328157736107	N
Serf2	0.000123696265489	N
Iqgap2	0.00193741989915	N
Polr3k	5.62791834252e-05	N
Dcun1d2	9.76513240199e-05	N
Clec4a1	7.28726979361e-05	N
L2hgdh	0.000115763956416	N
4921507P07Rik	0.000241979426268	N
Ncoa4	9.03718701211e-05	N
AU040320	0.000139911424017	N
Tom1l1	0.000542491938914	N
Fibcd1	0.0953246360913	Y
RFPL1	0.000248785784891	N
Ptp4a2	9.42230002126e-05	N
Rasal2	0.000412281728287	N
Safb2	0.000105994693138	N
Gm572	0.00469055099175	N
Cpne5	0.012518587489	N
Ttc13	0.000383369609642	N
Als2	0.000267580442093	N
Dnajb6	0.000206772547724	N
Fyco1	0.000603092589793	N
Pagr1a	6.81937472744e-05	N
Maip1	6.63124565597e-05	N
Nkain1	0.00985353438574	N
Gcc1	9.75643386086e-05	N
Cpxcr1	0.000205827539101	N
Rplp2	5.22875048776e-05	N
Vgll3	0.000556408526745	N
Olfr993	0.000118200597901	N
Reep6	0.000462411389822	N
Jkamp	7.46986142437e-05	N
Ttc9	0.0011200774015	N
Gldn	0.00503591688996	N
Lrrc34	0.000234559317141	N
Abcc8	0.0483220353917	Y
Cox16	0.000139536230025	N
Col5a3	0.0216914886406	N
Slc38a10	0.000179380984861	N
Gskip	8.56730401942e-05	N
Spint4	0.000837149900435	N
Ccdc174	0.000952997701061	N
Olfr370	0.000197389987094	N
Olfr720	0.000187327716697	N
Gripap1	0.000175511962358	N
Skor2	0.321095770666	Y
Zfand1	9.51225968099e-05	N
Arid2	0.000135843150222	N
Fahd1	0.000122329967427	N
Tmem196	0.00334200522864	N
Bend6	0.00201356299533	N
Sdk1	0.00969399275851	N
Cpne2	0.000349106107198	N
Ms4a15	0.011904594052	N
Rnf168	9.89163752684e-05	N
Tmem51	0.00152177251908	N
Yeats2	0.000136767846914	N
Arglu1	8.26579611627e-05	N
Hells	0.000175895549968	N
Ccdc186	0.00016721652667	N
Prelid3b	0.000132686951826	N
Aoc2	0.000114771944129	N
Wdyhv1	0.000980189517367	N
Zscan2	0.00016975276486	N
Rmdn3	7.35133009705e-05	N
1700030J22Rik	0.000196052000822	N
Cep120	0.000101018500085	N
Mapkapk2	0.000370497375521	N
Tvp23a	0.000975410276089	N
Pou1f1	0.000147310164256	N
Csk	0.000362505062435	N
Lrguk	0.00128063700647	N
Pkp1	0.0852732663102	Y
Pkd1	0.000111520668706	N
Tex9	0.000772618429732	N
Plod1	0.000115787629186	N
Pmm2	9.38926619495e-05	N
Zik1	0.000188296909869	N
Thap2	9.5572944271e-05	N
Tex26	0.00484457998348	N
Hacd4	0.000230323710922	N
Asb17	0.000212945280041	N
Pacrgl	0.000287614225081	N
Dtnbp1	0.00059161794967	N
Atg10	0.000192606415263	N
Swi5	6.64549360297e-05	N
Ppp4r3a	0.000125945396909	N
Higd1b	0.000160779416093	N
Vrk3	0.000106564943345	N
Cdk5rap1	0.000103727552876	N
Rnf141	9.90451250982e-05	N
Ufc1	4.13316660375e-05	N
Phf20	0.00013558928037	N
Zfp219	0.000118426738123	N
Abi3	0.00449358772855	N
C5ar2	0.000390743883083	N
Zfp839	0.000124936570526	N
Styk1	0.00306606532734	N
Pitx3	0.0522925869524	Y
Fam129c	0.00189022068551	N
Klhdc8b	0.000129013917809	N
Enpp3	0.000455225540525	N
Pde1c	0.0560812034755	Y
Pdcd1	0.0182497000946	N
Pcyt1a	0.00010536828181	N
Pik3r2	6.50904906062e-05	N
Pik3cd	0.00539485050457	N
Pggt1b	0.000104856428322	N
Pfn1	5.97037373978e-05	N
Zfp91	8.22420092473e-05	N
Scgb1a1	0.000206571012509	N
Lum	0.000157808383575	N
Med12l	0.0105551599022	N
Nostrin	0.000331847589312	N
Sumo1	0.000145992699434	N
Ucn	0.000181959238157	N
Ucp2	0.000123014871323	N
Ucp3	9.06899876924e-05	N
Coq2	0.000133898551474	N
Sestd1	0.000254547624092	N
Eid2b	7.20876860354e-05	N
Slc29a1	0.000219520604291	N
Zfp667	0.000594954819247	N
Tnfrsf13c	0.0154207139197	N
Tnfrsf13b	0.00469525844364	N
Fgfbp3	0.000161966018136	N
Anks4b	0.00720585496651	N
Tmf1	6.78798170571e-05	N
Wnt4	0.0181644309191	N
Ms4a6d	0.000344792923585	N
Pkd2l2	0.000246392636992	N
Slc22a14	0.000507535795363	N
Repin1	7.4076261342e-05	N
Kcnv1	0.000744847696794	N
Spp2	0.000516758219564	N
Tmod2	0.000490872264014	N
Pex16	5.62376019941e-05	N
Lpxn	9.36047374975e-05	N
Arhgap29	0.0557152263903	Y
Sox10	0.000526872919048	N
Trpm5	0.0063960959959	N
Sox12	0.000104690576113	N
Slc6a9	0.00029071376844	N
Tsc22d3	0.0485071382752	Y
Mgarp	0.00132032041547	N
Olfr1444	0.000164233385888	N
Mrpl49	3.88874309247e-05	N
Cxcl5	0.00033317271243	N
Iqcf1	0.0013960762757	N
Xylt2	0.000204298933967	N
Npffr1	0.0136329382563	N
Jph1	0.0101640124375	N
Jph3	0.0959691743013	Y
Akip1	0.000120575092809	N
Nrip3	0.00404825752109	N
Fam3b	0.00958603143639	N
Plekhg5	0.00866568774107	N
6030468B19Rik	0.000217621647276	N
Sec24a	8.92468353232e-05	N
Mrgprd	0.00271425757102	N
Zpbp2	0.0068851895216	N
Klhl30	0.000691116460346	N
Plekhg1	0.00443190656903	N
Sp8	0.247799187262	Y
Rasgef1b	0.000290634967703	N
Rnf222	0.000846385907773	N
Olfml2b	0.0138325812592	N
Fbxo48	6.6739377391e-05	N
Pcnx	0.000151100031059	N
Fstl4	0.097310840398	Y
Vwc2	0.0121597487005	N
Pdzrn4	0.00234096359453	N
Cidea	0.0224782408899	N
Minpp1	0.000187607348962	N
Hint2	4.86913627252e-05	N
1110017D15Rik	0.00155800245451	N
Spata22	0.00546828110414	N
Fam71f1	0.00211934210162	N
Mcee	7.97894133214e-05	N
Slc15a1	0.000911312682601	N
Gpx8	0.0186033206094	N
Unc13c	0.00131386334174	N
Atp6v0e2	0.000215236789033	N
Fbxl15	9.89319928961e-05	N
Efr3a	0.000138939951135	N
Xrcc3	0.000101839326002	N
Sh2b3	0.000188048219052	N
Trip12	0.000125641644058	N
Gpr34	0.000192883554607	N
Scrib	0.000129108065963	N
Nnat	8.24999496884e-05	N
Nutm2	5.98025882887e-06	N
Dnaja3	9.74738928805e-05	N
Pou5f2	3.74437760753e-05	N
Ffar4	0.0339532432509	Y
Muc6	0.0138529867948	N
Ttc22	0.00442264344329	N
Morn2	6.13216024196e-05	N
Deup1	0.000629242369895	N
1700125H20Rik	0.000347997220009	N
Lyrm7	7.13381408598e-05	N
Crtc2	5.28632879767e-05	N
Rflna	0.00856411627393	N
Arhgap30	0.00158946706938	N
Slc38a6	0.000180037600662	N
Map4k5	0.000136153488375	N
Zfp647	0.000392827096061	N
Cpe	0.00225293800998	N
Otop2	0.07230783405	Y
Kctd13	8.10308978325e-05	N
Rrm2	0.000248554410668	N
Tmem8b	0.000863876941541	N
Tfpi2	0.00138139593721	N
Exoc5	8.51603741677e-05	N
Cxcr6	5.12823929119e-05	N
St7	0.000303699601128	N
Hjurp	0.000255952444082	N
Foxj2	0.000113080637557	N
Coprs	7.15751222876e-05	N
Lrp2bp	0.000116525582118	N
Laptm4b	0.000250987636434	N
Spata7	0.000209260104989	N
Adcy10	0.000406112784597	N
Slc23a1	0.00016176782621	N
Hspb6	0.000211157112255	N
Lsm1	7.03563121584e-05	N
Rab18	0.000262711497858	N
Uqcrq	7.12091954468e-05	N
Paox	0.000525525189176	N
Slc44a5	0.0120940023176	N
Gtf2h2	6.47972565561e-07	N
Gtf2b	8.91620129905e-05	N
Atp6v0d2	0.000448114481293	N
Gpx5	0.0711557236514	Y
Piwil2	0.000452797040159	N
Crtac1	0.339971185402	Y
Slf2	0.000109654419945	N
Zfp334	0.00576365909346	N
Cxcr3	0.000298020314375	N
Gpld1	0.000196371609898	N
Tlr7	0.000963127280802	N
Zfyve28	0.0211059292326	N
Sass6	9.36362662594e-05	N
Actn1	0.000285013610509	N
Shisa9	0.0271760387027	N
Lhx5	0.40791507688	Y
C2cd4a	0.00139685957876	N
Epb41l3	0.0123098459428	N
Pak1ip1	7.48440948222e-05	N
Gyg	0.000177211644001	N
Rpl34-ps2	4.96772422005e-05	N
Capn5	0.000354655481182	N
Chn2	0.0137990131108	N
Fdx1	0.000130460652262	N
Osr1	0.160224089857	Y
Tenm4	0.0742101433531	Y
Ccdc157	0.000173904931019	N
Nr0b2	0.00024813113895	N
Spata45	0.000128052514564	N
Mylk4	0.00108944313331	N
Caps2	0.000362286029635	N
Fam163b	0.0205599648611	N
Dazap2	7.46564573888e-05	N
Irgm2	0.000967379007255	N
Snx24	0.000298340408329	N
Asf1a	5.8592365868e-05	N
Tmem114	0.0181770672136	N
Ssx2ip	0.000182054211865	N
Tmem176b	0.0349642322262	Y
Pomk	0.000159949339866	N
Sytl3	0.00042466021711	N
Rita1	4.98304667083e-05	N
Klc4	0.0001174867459	N
Slfnl1	8.22560783896e-05	N
Ccdc138	0.000123982922107	N
Dennd5b	0.000792539404178	N
Fcrl1	0.000997340041665	N
Rnf183	0.000407023382107	N
Ppp3r2	0.000291841995075	N
Cep112	0.000930072721892	N
Zfp619	0.000166358253546	N
Cep104	0.000150161130992	N
Dpp8	9.83278406046e-05	N
GOLGA6L10	2.37388753638e-06	N
Tle2	0.00944190175533	N
Klhl33	0.000364565260495	N
